ID,REV
1,145.26744853071375
2,236.53737463707486
3,251.7712657225835
4,208.34228217518208
5,151.15707212286105
6,198.60426244892685
7,161.85999965908758
8,135.8151964041508
9,213.22128727844694
10,276.99155846901994
11,238.10189271415416
12,239.6680987724572
13,145.98274648365611
14,127.32699771296977
15,126.05692757590708
16,188.91351185855376
17,215.40510360254004
18,289.06812240422624
19,202.48502712501931
20,153.2089042041038
21,134.90390960346483
22,138.32629324593978
23,195.41083981177908
24,220.42614217285902
25,90.75477882726005
26,116.15612620358135
27,149.14277036000826
28,101.64106092254903
29,69.055351385523
30,74.13900687438144
31,73.62802450003647
32,89.91253732534493
33,94.82971391350472
34,57.621258301084694
35,45.11158776434977
36,61.385100194774054
37,117.92863384605397
38,148.90466165922174
39,157.09706591189604
40,111.97277403167709
41,167.01839040479928
42,100.89629802784249
43,136.1547946464412
44,237.15700641136692
45,244.43668118104875
46,250.96650047003857
47,257.85780462356627
48,146.1567206559498
49,158.74632601397818
50,204.98642472784175
51,331.34619619918817
52,216.72196582696014
53,190.90795661328994
54,126.83137468708878
55,147.05763242781876
56,82.90192470203264
57,101.32088881588068
58,201.41719957464846
59,156.6354025875136
60,249.62518158628288
61,224.2720473093375
62,175.9150618031056
63,72.92995283447162
64,154.3071775591789
65,210.43524540883578
66,172.08552552898195
67,202.0754772836337
68,213.56421552462552
69,191.26561125505702
70,166.5152213246901
71,180.44849457254674
72,263.7333882450766
73,244.548274429701
74,403.9840853494447
75,325.7587683191314
76,258.11268319583706
77,231.20422646169374
78,169.47187344559285
79,429.57554273714516
80,501.4126197245156
81,373.44337833082443
82,290.418966980309
83,451.8003926024205
84,215.62811204049484
85,251.78534917795932
86,468.4366678447131
87,496.56903020533366
88,518.1016534280695
89,362.37933185642254
90,465.8023735436547
91,366.42506672159806
92,262.0393058983504
93,543.9520649016139
94,625.9124137655704
95,329.8135884303227
96,595.3120310272722
97,395.0359357320288
98,359.0158108860148
99,405.28069569564633
100,902.4571184557753
101,796.8953285623676
102,824.5985088224948
103,1474.8975307073692
104,1124.1202965718362
105,916.6258639893632
106,921.2319632150188
107,422.48162656276435
108,613.4879019973802
109,509.63711977011627
110,586.4270408414441
111,772.3823922208278
112,574.1299860010743
113,247.45751286163704
114,566.813467706423
115,636.0754638091257
116,630.0515273487993
117,803.4541950544174
118,1063.8171644417216
119,420.6824615513695
120,363.6656254626261
121,549.2480012484201
122,877.7498864558225
123,756.9161470707026
124,1016.1428034689282
125,1325.3480539089571
126,1176.8372380133437
127,1147.7094283268998
128,1508.4542022901821
129,1392.2008048094215
130,1737.3288606266228
131,1910.9219746672456
132,1999.102073187428
133,1022.7358198877805
134,929.8278423937622
135,1383.7776687528378
136,914.701722904011
137,816.7625956071635
138,1206.413903259664
139,1819.7065503022975
140,884.6748824436893
141,1061.5146188914673
142,1237.0315785265248
143,1237.0315785265248
144,834.5105812112347
145,1474.252780099535
146,1713.4785488193468
147,1432.6577142884398
148,1609.1921114216284
149,1783.584938153936
150,2280.13957792178
151,2703.8071463631895
152,2525.184897960303
153,2235.0400631551643
154,847.9356105893055
155,931.8088379909505
156,1567.0816012675389
157,1268.5181353861046
158,982.9206579723694
159,1321.296998077976
160,1489.1064217556727
161,1166.51393241078
162,1425.4945199444414
163,2482.9534199196023
164,921.3081594363492
165,1741.0302348669452
166,1792.4991643012513
167,1856.559706453012
168,661.32271807492
169,1044.7162216385516
170,1730.7424785152575
171,2052.3278167861486
172,2201.5228587597467
173,2421.498027160436
174,2623.7011660164685
175,587.0785044802366
176,1376.3450277700929
177,2316.8028263989127
178,1669.1922618589688
179,1487.7732932952295
180,1624.6088278443372
181,2054.204618031678
182,523.1376435352221
183,1283.363634643835
184,2361.5637121906807
185,1855.420158378717
186,2363.7233017456197
187,2573.9717483270124
188,2002.8510166463268
189,1632.080578741606
190,1293.3611325670818
191,1159.1953698738982
192,1950.7929444599404
193,2042.066312686031
194,488.80938943371865
195,1657.4268780813054
196,1234.893957677964
197,952.3474630583205
198,2106.3384418848686
199,1432.9727620975475
200,2093.892077513742
201,2280.13957792178
202,738.9015179184354
203,1179.3444864316216
204,1179.3444864316216
205,1945.1488026019815
206,2190.515389262482
207,2119.563030422433
208,759.0444827135954
209,901.1577132289115
210,985.2071302443252
211,910.5253132636452
212,1401.317030469456
213,1490.4681714548296
214,1894.15922201978
215,1321.1230809799397
216,2052.3278167861486
217,1328.890156337669
218,1411.275398683062
219,1481.620986905384
220,1621.8848956187348
221,1993.344480509841
222,1101.2853853326449
223,1647.6331343823385
224,660.8154313319648
225,1203.2288685078022
226,1903.6774842340276
227,2114.988814115394
228,1981.5657980207166
229,2071.2617463913557
230,1271.4247275283485
231,676.0555470664364
232,1215.35184408186
233,1722.0888799554818
234,1875.2652316961205
235,2021.696968491716
236,1587.586719368767
237,1365.9741028153137
238,1301.8481063945985
239,1226.4753827777924
240,1981.5657980207166
241,2011.0763836964445
242,618.74337729615
243,1589.3711065191292
244,1202.365884769157
245,644.6902421187782
246,1005.3109572913542
247,1648.8484858692582
248,1777.6002717061046
249,1850.3301794224083
250,1507.9734305772006
251,1390.1314471383075
252,751.6934473234166
253,420.7533454242775
254,1232.880825049889
255,1135.869273029261
256,809.4958107239587
257,778.1156271364056
258,1554.8228248191613
259,1292.322239094696
260,1235.3180951384577
261,1851.2927778165845
262,1449.4148778234737
263,1561.2082166060418
264,1649.706267319502
265,1787.4622273495993
266,1157.3886682830057
267,1254.0344714091225
268,1449.4540090072328
269,1499.842666401839
270,1674.7010628759979
271,1674.7010628759979
272,1553.4022782053594
273,1241.5256416904285
