ID,REV
1,214.23893408828732
2,317.33254345293676
3,340.8800097343388
4,286.6625028774388
5,187.75355171387457
6,259.97643461511734
7,215.1397827397239
8,171.96079043750757
9,265.9709926062293
10,257.9864137938106
11,198.93818741338154
12,259.15799514775864
13,185.0336051348436
14,134.3059099818704
15,132.59758711981985
16,179.3436145748273
17,215.50667804235218
18,289.97058939901336
19,227.61754647852374
20,173.65701707567143
21,149.83598963999358
22,157.51510564424683
23,205.08991509005952
24,236.48756998049654
25,116.80287027268152
26,130.026177364788
27,161.77637313265706
28,135.46297760427606
29,91.67977431906976
30,81.39664589965821
31,76.59897101587799
32,92.8543305442344
33,114.57729002778423
34,54.133371623542374
35,44.882872645104904
36,69.2466352275806
37,123.53309684627035
38,171.96117144027923
39,188.30648420268074
40,121.1817038763612
41,202.05532371677103
42,120.66392960458715
43,160.48177648523506
44,263.0077568479173
45,270.26950647897905
46,301.31577851064446
47,303.1391561453427
48,166.59327772557785
49,177.99351426878087
50,246.70132974935743
51,355.1959522128407
52,198.88691008949982
53,175.6690986127603
54,126.13080089552687
55,128.77997636769732
56,79.28464139273271
57,105.64033953764768
58,184.15629055259993
59,204.98714142097242
60,259.3080249703257
61,239.28524384661495
62,177.30440010081176
63,104.91851174553403
64,190.4449758328518
65,244.11287516740248
66,177.33310370366385
67,209.56390666356964
68,222.3533788935305
69,193.14755120870873
70,196.04947886664314
71,214.77894057377654
72,281.3476143079661
73,265.9106653909104
74,416.15230284742523
75,309.04588649574396
76,245.332075545037
77,252.53161889251928
78,167.92724795798966
79,410.96911839584175
80,463.0685846548274
81,335.9511424564634
82,257.9398667596521
83,428.45643409631236
84,240.8812242070692
85,276.21134098252634
86,474.24313579214345
87,447.0805579216233
88,552.1690445171852
89,323.2939779030222
90,426.92438095657604
91,414.1108515426033
92,261.86250699237587
93,536.917362818368
94,642.3037872527212
95,302.9831438500059
96,602.4804659865435
97,381.49558111635474
98,366.1942381619026
99,456.99524174768817
100,1024.8547596678015
101,934.6622100280891
102,913.3280594112715
103,1919.013114768217
104,1269.068996543495
105,1212.0624204671572
106,1219.845244704574
107,418.7933920567773
108,626.0679588550705
109,494.049748362574
110,591.0220947201585
111,843.0630183040415
112,763.9071504125592
113,268.3094317819983
114,539.2860361497521
115,624.8178863759954
116,612.9907789877735
117,826.4981810443065
118,1182.7908900129382
119,497.98898792558873
120,424.6556497579082
121,375.416429960755
122,608.6448230011231
123,499.69074036252374
124,707.0282245970378
125,992.5755344930074
126,1056.9613070658156
127,1023.6708415535321
128,1095.3450656094694
129,988.7236819007978
130,1402.394282837441
131,1583.7455438429863
132,1677.6569756653007
133,883.5396721202015
134,782.3674640528493
135,1246.6469792992539
136,706.7694738044966
137,594.8171311852474
138,915.6255897518936
139,1547.595728852554
140,836.4867624437901
141,1030.2439768164081
142,945.4023508751684
143,945.4023508751684
144,641.8924823738698
145,1182.7908900129382
146,1433.1792368965512
147,1413.3151545026726
148,1752.5056875171163
149,1508.4763912723456
150,2064.1741153656812
151,2566.007193130311
152,2687.2844334010792
153,2302.1291892749014
154,826.6799812750152
155,872.3013653203345
156,1366.9452735463958
157,1116.9090312980834
158,773.8632381274051
159,1041.6057724208513
160,1198.0293929323664
161,1087.0992983329938
162,1404.2979586843328
163,2301.4529384503444
164,758.5204349260923
165,1563.6008702349282
166,1553.739536364506
167,1587.7295487153972
168,578.8999419234399
169,944.310216640619
170,1451.6436215734318
171,1804.5609365464147
172,1973.7314853536448
173,2228.9654791995267
174,2469.3313043350436
175,518.1231310642453
176,1342.7680713756527
177,2252.0173053101284
178,1523.5191970909832
179,1341.539906759999
180,1478.5951043650828
181,1931.3353694057153
182,457.67653967980243
183,1252.490476234779
184,2158.7611132333222
185,1731.7400355760321
186,2310.4188989397057
187,2576.00379950216
188,1876.4152008593546
189,1669.2160337672087
190,1275.2755357768056
191,929.5863794309821
192,1846.206219427023
193,1793.0475247789655
194,412.9377824163921
195,1569.6923194188048
196,1336.0378536034664
197,906.8367347597887
198,1994.143696944168
199,1221.459926997338
200,1851.3586384324042
201,2064.1741153656812
202,613.5332101394437
203,1178.4600377783545
204,1178.4600377783545
205,1689.0177304779556
206,1961.1387361429995
207,2021.8369359933781
208,598.8258434493866
209,776.0116940725768
210,878.2084143046588
211,883.0546935907095
212,1210.087092765431
213,1282.1936313140534
214,1628.9041594429048
215,1155.392347773278
216,1804.5609365464147
217,1283.934141152722
218,1386.43579380808
219,1218.2815585962132
220,1394.6753844711016
221,1858.571129344775
222,957.0583545361155
223,1457.2989096474187
224,591.5441336517157
225,1209.0210570355086
226,1639.363583444892
227,1875.2106432583391
228,1725.493363756254
229,1954.1022326143611
230,1098.9081455397322
231,606.5720153080716
232,1224.597496677417
233,1442.381883487295
234,1608.1850844890062
235,1770.2406052641315
236,1429.059853015727
237,1152.3858942270765
238,1259.4001821002853
239,1158.9554116011032
240,1725.493363756254
