ID,REV
1,151.72692796755152
2,246.78676107016904
3,262.39652996845194
4,218.11649008610732
5,158.39592953311572
6,207.16464992360827
7,167.0913084024165
8,140.5756869046036
9,221.42312404738203
10,282.52227860877855
11,242.59244478807446
12,246.15422956141148
13,148.49884748967452
14,128.45674660583
15,127.19461064291328
16,190.69989240446805
17,217.10044624990434
18,288.9933749772402
19,205.31461960387057
20,153.62509189266953
21,133.74965784115383
22,137.39212382770225
23,194.85994192905412
24,219.72812236347232
25,92.83682443374525
26,115.92259134920481
27,147.90918438787884
28,100.7893753039444
29,69.05940746756022
30,73.26356109710088
31,72.03791154372293
32,87.42061663776403
33,92.9326972157802
34,56.83472175317676
35,44.35066959227296
36,60.131139619533066
37,115.02109032982686
38,145.0977364999421
39,153.3021682582027
40,109.94872658590234
41,165.93926533542603
42,99.8014131540181
43,133.98556371622573
44,232.95008339012455
45,240.3433284051979
46,247.94606075860887
47,258.08051689642656
48,148.52697117902125
49,159.62374707219828
50,205.32735531968436
51,333.122403707148
52,219.08677384131764
53,193.53182162290312
54,129.98235119066794
55,149.22782743424486
56,84.37147806092786
57,102.52563116399513
58,202.14682365076916
59,160.3253230369786
60,247.53461799112065
61,223.06843119146114
62,175.95473468387405
63,73.12154780395151
64,151.3408035884482
65,207.4684674432763
66,169.61978885721996
67,199.55411571544528
68,211.03301859933373
69,189.31286136511113
70,164.56787231761632
71,178.38375299467327
72,260.92549362989064
73,245.4215434763086
74,403.3388246396474
75,327.25229564764817
76,260.9441192268388
77,234.09968126841108
78,172.65173253029764
79,433.54670169257514
80,503.91279647321437
81,378.8001325434666
82,295.99772349836974
83,456.96830653291323
84,219.16721740828163
85,255.3743888124701
86,475.8298574293814
87,500.58326986136234
88,524.8701406236738
89,367.7439167785179
90,469.6169254303439
91,370.10888093906516
92,265.87285681819867
93,549.4428295182865
94,630.8954951469321
95,336.79404101894966
96,600.5046639828739
97,402.3019599813654
98,361.32687046080594
99,408.5178745316685
100,904.6425890564539
101,803.0206809721259
102,827.719439408221
103,1467.571391106144
104,1119.3484654817096
105,909.5943136241999
106,914.0960680177138
107,428.9322832204064
108,618.5588283889472
109,515.2869644734375
110,591.6761619753003
111,776.117356970686
112,577.6520508776563
113,251.72457945538144
114,570.4439112648121
115,639.0389719974564
116,633.0003439516686
117,804.1004955950908
118,1060.1813557857724
119,424.0894251248542
120,367.58802377873286
121,556.5767662969005
122,879.4843658223157
123,759.9971757265699
124,1015.2463296950282
125,1318.8911326700263
126,1165.5774788687788
127,1137.1575173792346
128,1493.1497023809895
129,1379.7413675302814
130,1721.83119881883
131,1891.1612115162418
132,1977.0856736644107
133,1015.0939306727864
134,924.2048689031235
135,1384.2275522214093
136,918.0776294617178
137,820.775243501045
138,1201.190996795793
139,1800.647113527754
140,882.5590644997078
141,1055.621831997815
142,1231.2112898060345
143,1231.2112898060345
144,839.0562971096848
145,1463.4444253018266
146,1697.0684487812534
147,1413.5211417685985
148,1590.2631976731077
149,1765.4368710086726
150,2248.6056428404854
151,2659.5786470870057
152,2503.2255795346136
153,2219.725742441482
154,848.9380138992851
155,928.4567020438822
156,1559.4009299597608
157,1270.6195963622968
158,985.4600729900891
159,1314.06997831581
160,1477.9659984216887
161,1154.5002682121474
162,1406.55981108037
163,2445.4740958386587
164,925.606712331131
165,1729.7525366090292
166,1774.8499074063761
